frame_num;frame_epoch_time;ip_src;tcp_srcport;ip_ttl;ip_id;DF;tcp_tsval;tcp_seq;tcp_flags;tcp_stream;payload_len
196232;1569183126.853398;221.213.75.165;48992;52;0x0000af43;1;1212477500.0;447831935;0x00000002;3608;0
251241;1569183405.7855961;175.42.1.253;49478;53;0x00008b0a;1;1212538469.0;3110360431;0x00000002;4240;0
251260;1569183406.1646588;175.42.1.253;49632;53;0x0000cfa6;1;1212538565.0;3550351715;0x00000002;4241;0
267222;1569183678.491861;111.224.249.12;37294;53;0x00006874;1;1212615327.0;3666767810;0x00000002;4490;0
356061;1569184144.397347;171.36.132.5;33794;52;0x0000f689;1;1212723148.0;1153915205;0x00000002;5829;0
356067;1569184144.625473;171.36.132.5;33878;52;0x0000c342;1;1212723203.0;3726734145;0x00000002;5830;0
375436;1569184305.9048462;36.101.202.86;3527;53;0x00003dbc;1;1212765341.0;2177788193;0x00000002;6203;0
375443;1569184306.128848;116.252.0.107;33990;52;0x0000017b;1;1212772361.0;2707190130;0x00000002;6204;0
400178;1569184534.712311;116.252.2.27;55544;52;0x0000677e;1;1212829505.0;2367825983;0x00000002;6632;0
400228;1569184534.915925;27.224.137.92;37912;53;0x00005b36;1;1212822600.0;811954046;0x00000002;6634;0
400253;1569184535.086953;116.252.2.27;55680;52;0x0000e33d;1;1212829602.0;3146558623;0x00000002;6635;0
400518;1569184536.024094;116.252.2.27;55974;52;0x00004c30;1;1212829835.0;1119165627;0x00000002;6636;0
423326;1569184650.651215;223.166.75.233;48382;55;0x00005296;1;1212851535.0;2361653209;0x00000002;6887;0
423335;1569184650.780982;116.252.2.232;38340;52;0x0000ef90;1;1212858528.0;3768069936;0x00000002;6888;0
423345;1569184651.0164518;116.252.2.232;38424;52;0x0000e5a4;1;1212858583.0;3589678451;0x00000002;6889;0
423362;1569184651.269942;116.252.2.232;38496;52;0x00009d2f;1;1212858648.0;1684167735;0x00000002;6890;0
431090;1569184710.585568;223.166.75.233;40466;55;0x000037e2;1;1212866519.0;2802575413;0x00000002;6993;0
431096;1569184710.7428782;116.252.2.232;58552;52;0x000091de;1;1212873518.0;3568659184;0x00000002;6994;0
433188;1569184725.8734348;116.252.2.232;35352;52;0x00008525;1;1212877299.0;3959131350;0x00000002;7073;0
433708;1569184726.870601;116.252.2.232;35352;52;0x00008526;1;1212877549.0;3959131350;0x00000002;7073;0
433804;1569184727.093671;116.252.2.232;35738;52;0x000028ce;1;1212877604.0;3538035690;0x00000002;7107;0
452576;1569184877.796191;123.145.3.220;60336;53;0x0000caea;1;1212906498.0;665106152;0x00000002;7500;0
452583;1569184878.1494908;220.163.25.238;57842;52;0x0000af0b;1;1212915248.0;2175480123;0x00000002;7501;0
452807;1569184897.2290301;220.163.25.238;41356;52;0x00005a18;1;1212920016.0;1478227393;0x00000002;7507;0
452832;1569184897.5359;220.163.25.238;42182;52;0x000008ed;1;1212920091.0;3336354294;0x00000002;7509;0
12318;1569185440.08292;222.94.212.29;39128;55;0x000053d8;1;1213069470.0;3730680646;0x00000002;513;0
12878;1569185441.7647252;222.94.212.29;39800;55;0x0000c19d;1;1213069892.0;4128390105;0x00000002;523;0
40808;1569185661.4697058;116.252.0.29;49074;52;0x00009653;1;1213107547.0;784800520;0x00000002;1064;0
40863;1569185661.720204;116.252.0.29;49228;52;0x0000956d;1;1213107612.0;2355239153;0x00000002;1065;0
56867;1569185699.9901798;116.252.0.29;41694;52;0x000070a6;1;1213117178.0;2506080860;0x00000002;1266;0
56987;1569185700.201111;171.34.179.76;44878;52;0x0000acb9;1;1213134496.0;3356580377;0x00000002;1268;0
79246;1569185959.922615;112.66.98.75;54588;53;0x000039e8;1;1213177024.0;3191121192;0x00000002;1747;0
79261;1569185960.962454;123.191.145.94;47902;52;0x00003831;1;1213185938.0;1911130019;0x00000002;1748;0
79322;1569185964.085686;123.191.145.94;47964;52;0x00006c30;1;1213186718.0;1034670977;0x00000002;1749;0
79329;1569185964.1963139;123.191.145.94;49448;52;0x0000b97e;1;1213186745.0;1449425863;0x00000002;1750;0
89516;1569186060.381258;112.66.98.75;59086;53;0x00009e89;1;1213202140.0;3040043093;0x00000002;1833;0
89524;1569186060.9863708;112.66.98.75;59272;53;0x00006071;1;1213202292.0;144482053;0x00000002;1834;0
89531;1569186061.563679;123.191.145.94;35074;52;0x00002fac;1;1213211087.0;4117892707;0x00000002;1835;0
89627;1569186064.943439;123.191.145.94;35256;52;0x000017a8;1;1213211935.0;899298710;0x00000002;1836;0
102603;1569186134.392209;222.82.58.211;16906;53;0x0000802c;1;1213225782.0;2518539034;0x00000002;2032;0
144253;1569186580.678931;27.224.136.120;42650;53;0x0000ad03;1;1213337359.0;2068816396;0x00000002;2741;0
203167;1569187025.589216;220.250.10.233;59696;53;0x0000d7b7;1;1213445243.0;3488703436;0x00000002;4148;0
203183;1569187025.79336;220.250.10.233;59780;53;0x0000af68;1;1213445295.0;1727011783;0x00000002;4151;0
203382;1569187026.6523948;27.224.137.92;52004;53;0x00005886;1;1213452482.0;2420475972;0x00000002;4164;0
203414;1569187026.780371;27.224.137.92;52074;53;0x0000a1d3;1;1213452514.0;337211697;0x00000002;4166;0
209284;1569187056.0074098;117.14.146.58;49012;53;0x00006678;1;924473816.0;2249539488;0x00000002;4251;0
354041;1569187886.100033;101.249.59.134;22998;52;0x00004326;1;1213660370.0;3589849076;0x00000002;5842;0
354048;1569187886.483221;101.249.59.134;24198;52;0x0000bb85;1;1213660457.0;3447146156;0x00000002;5843;0
354057;1569187886.8366818;101.249.59.134;23396;52;0x0000355b;1;1213660553.0;992331986;0x00000002;5844;0
354067;1569187887.183754;101.249.59.134;23594;52;0x0000dd73;1;1213660639.0;1113071788;0x00000002;5845;0
406255;1569188261.259799;182.101.61.112;1137;53;0x00003ae7;1;1213761018.0;1058193181;0x00000002;6537;0
406598;1569188282.798736;182.101.61.112;1094;53;0x00004eeb;1;1213766404.0;340448751;0x00000002;6544;0
406604;1569188282.9528542;182.101.61.112;1453;53;0x0000b8d2;1;1213766441.0;525935611;0x00000002;6545;0
454624;1569188724.596086;171.34.179.244;40966;52;0x00005cf9;1;1213890619.0;3693010114;0x00000002;7208;0
454630;1569188724.7466311;171.34.179.244;41266;52;0x000002b3;1;1213890656.0;834241235;0x00000002;7209;0
8231;1569188965.0769157;36.32.3.115;45719;52;0x0000d777;1;1213933440.0;2959536624;0x00000002;197;0
18317;1569189174.878175;36.32.3.243;48787;51;0x00005a88;1;1213985887.0;2976296663;0x00000002;370;0
18323;1569189175.020712;36.32.3.243;48871;51;0x000077cd;1;1213985923.0;2433778510;0x00000002;371;0
40185;1569189456.429438;123.158.61.122;41344;53;0x00001ff7;1;1214056275.0;1042290852;0x00000002;615;0
40191;1569189456.569587;221.234.236.235;33956;53;0x00009d9e;1;1214073603.0;2750600861;0x00000002;616;0
53835;1569189607.478981;221.234.236.235;38676;53;0x0000b737;1;1214111315.0;3510659428;0x00000002;827;0
53841;1569189607.650684;221.234.236.235;38750;53;0x00008fe7;1;1214111357.0;3900461466;0x00000002;828;0
291585;1569191662.4337502;27.224.137.226;45822;53;0x00009c5a;1;1214611434.0;861922224;0x00000002;4245;0
291609;1569191662.5261562;221.198.82.152;57918;53;0x00005d95;1;1214604500.0;3243194689;0x00000002;4247;0
291616;1569191662.571106;27.224.137.226;45880;53;0x0000ab76;1;1214611469.0;3215403899;0x00000002;4248;0
291662;1569191662.6897972;27.224.137.226;45934;53;0x0000e4f7;1;1214611499.0;393700572;0x00000002;4252;0
303381;1569191760.123298;111.224.234.201;50070;53;0x00006e2c;1;1214627067.0;3144274647;0x00000002;4400;0
303464;1569191760.177073;111.224.234.201;50086;53;0x0000fae4;1;1214627079.0;1026312163;0x00000002;4407;0
306906;1569191775.299186;119.118.23.156;41034;52;0x0000c5e7;1;1214639525.0;3947636802;0x00000002;4458;0
306924;1569191776.3744009;119.118.23.156;41066;52;0x000004b8;1;1214639795.0;3762678030;0x00000002;4459;0
343193;1569191968.316961;123.191.133.230;53504;52;0x0000dd7b;1;1214687779.0;324499288;0x00000002;5068;0
343202;1569191968.403777;119.118.21.171;44836;52;0x0000e622;1;1214679135.0;277900925;0x00000002;5069;0
343209;1569191968.5047102;123.191.133.230;53568;52;0x0000457b;1;1214687827.0;1291448104;0x00000002;5070;0
343220;1569191968.6037;123.191.133.230;53596;52;0x00008318;1;1214687853.0;1988110709;0x00000002;5071;0
347565;1569191996.3909469;123.191.133.230;34854;52;0x00000db2;1;1214694800.0;2036713506;0x00000002;5158;0
347592;1569191996.479037;123.191.133.230;34878;52;0x00004299;1;1214694822.0;141854527;0x00000002;5160;0
347638;1569191996.570688;123.191.133.230;34925;52;0x000034aa;1;1214694845.0;1867772183;0x00000002;5161;0
347659;1569191996.675111;123.191.133.230;34948;52;0x0000bf6f;1;1214694871.0;2773252792;0x00000002;5162;0
384327;1569192272.302296;123.160.233.120;57100;53;0x00003ba5;1;1214760273.0;377814772;0x00000002;5723;0
389366;1569192317.6611001;119.118.25.112;53400;52;0x00007b01;1;1214788858.0;4227092475;0x00000002;5833;0
394837;1569192358.183512;110.167.91.181;34199;54;0x00001de6;1;1214776579.0;1771051237;0x00000002;5889;0
405999;1569192441.996319;119.118.25.112;36228;52;0x0000d17b;1;1214819946.0;2160623377;0x00000002;6038;0
406005;1569192442.1107652;119.118.25.112;36270;52;0x000079ac;1;1214819974.0;1923864362;0x00000002;6039;0
6772;1569192573.366831;222.94.163.134;33852;55;0x00005ad8;1;1214832203.0;3141305491;0x00000002;262;0
6778;1569192573.493046;36.5.178.97;17238;53;0x00007593;1;1214839197.0;4131818510;0x00000002;263;0
6787;1569192573.611801;36.5.178.97;17369;53;0x000088d6;1;1214839226.0;3204673900;0x00000002;264;0
6794;1569192573.740622;36.5.178.97;14083;53;0x0000bad4;1;1214839259.0;879641359;0x00000002;265;0
126696;1569193313.5790918;222.221.154.182;35486;52;0x0000bbc5;1;1215020574.0;4198368731;0x00000002;1859;0
126784;1569193314.3931162;60.13.6.66;60316;51;0x000073d6;1;1215038044.0;299397514;0x00000002;1865;0
128317;1569193348.5718918;124.235.138.158;42432;53;0x0000cfcc;1;1215024194.0;2863989646;0x00000002;1888;0
128323;1569193349.738534;60.1.129.205;7075;53;0x00006ee5;1;1215033142.0;1230602456;0x00000002;1889;0
128329;1569193349.809923;124.235.138.158;42950;53;0x00008eeb;1;1215024504.0;1796490131;0x00000002;1890;0
128335;1569193349.953322;124.235.138.158;43010;53;0x0000cc1a;1;1215024540.0;1472201094;0x00000002;1891;0
141562;1569193516.272528;117.13.169.132;41892;53;0x0000a1b8;1;1215088523.0;1703960836;0x00000002;2074;0
141571;1569193516.832337;175.152.110.25;33866;53;0x00000aa8;1;1215071391.0;774213175;0x00000002;2075;0
142904;1569193579.5251129;175.42.2.181;33838;53;0x0000e2d4;1;1215104324.0;2060707728;0x00000002;2107;0
142910;1569193579.706968;175.42.2.181;33946;53;0x00009ce0;1;1215104371.0;1760598419;0x00000002;2108;0
153294;1569193689.955462;175.42.2.181;37220;53;0x00008e47;1;1215131933.0;2589327194;0x00000002;2249;0
153335;1569193690.1612968;175.42.2.181;37340;53;0x0000f314;1;1215131984.0;226132548;0x00000002;2252;0
225156;1569194280.2925158;182.138.137.248;46158;53;0x000078fa;1;3240526140.0;2905536966;0x00000002;3394;0
319145;1569195060.74432;171.34.177.155;60550;51;0x00005126;1;1215457377.0;4155586887;0x00000002;5028;0
319318;1569195060.986236;171.34.177.155;60632;51;0x0000e027;1;1215457436.0;1109231803;0x00000002;5035;0
371724;1569195426.71494;221.11.20.170;38948;52;0x000061b9;1;1215543720.0;4280080401;0x00000002;5825;0
371769;1569195427.939307;117.14.152.49;44166;53;0x0000c8ca;1;1215552669.0;3763737450;0x00000002;5826;0
373730;1569195494.5800679;221.11.20.170;38716;53;0x0000928d;1;1215560688.0;2374658429;0x00000002;5851;0
373736;1569195494.7272818;221.11.20.170;38758;52;0x0000921f;1;1215560724.0;398487051;0x00000002;5852;0
39145;1569196298.5200028;182.88.232.172;38712;52;0x00007233;1;1215763488.0;3760547347;0x00000002;629;0
39403;1569196314.870661;123.160.232.4;47634;53;0x0000afd6;1;1215774477.0;3093467590;0x00000002;634;0
39411;1569196315.7783911;182.88.232.172;45270;52;0x0000d4c0;1;1215767800.0;1124659256;0x00000002;635;0
39417;1569196316.005826;182.88.232.172;45346;52;0x0000350f;1;1215767856.0;3481014335;0x00000002;636;0
271664;1569197431.54884;113.57.114.138;16114;52;0x0000c535;1;1216053582.0;3751756923;0x00000002;3155;0
271766;1569197431.694578;113.57.114.138;16074;52;0x000022cd;1;1216053642.0;2852430663;0x00000002;3156;0
368279;1569198135.6815717;124.235.138.251;40195;53;0x00006e56;1;1216229650.0;1075863364;0x00000002;4538;0
379784;1569198170.155897;220.200.164.74;57868;51;0x00004814;1;1216231394.0;2550235126;0x00000002;4605;0
379902;1569198170.3151171;220.200.164.74;57962;51;0x00003480;1;1216231436.0;1546390668;0x00000002;4606;0
49107;1569200094.2002509;124.90.53.198;33024;53;0x000084d7;1;1216719249.0;6827334;0x00000002;946;0
49128;1569200094.341178;124.90.53.198;33114;53;0x0000c05a;1;1216719284.0;3279907310;0x00000002;947;0
49145;1569200094.4730828;124.90.53.198;33186;53;0x0000e6af;1;1216719318.0;238964601;0x00000002;948;0
98833;1569200428.5598009;182.138.137.145;41272;53;0x00008a2a;1;1216802828.0;1386248742;0x00000002;1604;0
98873;1569200428.797096;106.57.230.123;38188;52;0x00004356;1;1216794236.0;2889583914;0x00000002;1606;0
157145;1569200797.7972062;111.162.149.251;46751;53;0x0000e384;1;1216908792.0;4065750652;0x00000002;2492;0
157154;1569200798.115158;106.57.230.81;49138;52;0x0000c770;1;1216891716.0;2162658356;0x00000002;2493;0
157169;1569200798.383271;106.57.230.81;49260;52;0x00000ca6;1;1216891782.0;2108376864;0x00000002;2494;0
157177;1569200798.647857;106.57.230.81;49384;52;0x0000bfb9;1;1216891848.0;2596467825;0x00000002;2495;0
158552;1569200843.067505;171.36.130.102;40770;52;0x00003e71;1;1216897812.0;2924174693;0x00000002;2542;0
158558;1569200843.263834;171.36.130.102;40888;52;0x0000a1db;1;1216897859.0;245416600;0x00000002;2543;0
231388;1569201496.47171;112.80.138.167;55838;52;0x0000d91d;1;928083926.0;1418966731;0x00000002;3770;0
236858;1569201551.881164;182.245.41.184;36886;52;0x00001830;1;1217075008.0;3329560432;0x00000002;3836;0
236864;1569201552.141528;182.245.41.184;36976;52;0x00009455;1;1217075075.0;2421392342;0x00000002;3837;0
236870;1569201552.401966;112.66.103.72;38926;53;0x00008cfb;1;1217083799.0;1062712684;0x00000002;3838;0
236876;1569201552.640031;112.66.103.72;38974;53;0x00001627;1;1217083857.0;2322214902;0x00000002;3839;0
246472;1569201604.890104;112.66.103.72;52342;53;0x0000f24c;1;1217096921.0;4169899669;0x00000002;3924;0
246521;1569201605.24825;112.66.103.72;52434;53;0x00002298;1;1217097009.0;3730722729;0x00000002;3925;0
246628;1569201606.584905;112.66.103.72;52784;53;0x0000a6cc;1;1217097344.0;2332870732;0x00000002;3926;0
246915;1569201610.6745389;112.66.103.72;53586;53;0x0000c01c;1;1217098365.0;1028567448;0x00000002;3928;0
246946;1569201611.269136;182.245.41.184;58138;52;0x00008242;1;1217089855.0;86430589;0x00000002;3929;0
247083;1569201615.168707;112.66.103.72;54130;53;0x00003762;1;1217099362.0;2356495379;0x00000002;3930;0
247125;1569201617.6802132;112.66.103.72;55652;53;0x0000fe12;1;1217100114.0;904169033;0x00000002;3931;0
257557;1569201690.385947;182.245.41.184;58772;52;0x00009c58;1;1217109636.0;1296433884;0x00000002;4185;0
257566;1569201691.65116;112.66.103.72;47942;53;0x00009d22;1;1217118609.0;1097620918;0x00000002;4186;0
257961;1569201694.77955;182.245.41.184;60282;52;0x0000dbc6;1;1217110734.0;2166913288;0x00000002;4195;0
258023;1569201695.045885;182.245.41.184;60378;52;0x0000e6af;1;1217110800.0;655246783;0x00000002;4196;0
258612;1569201749.258663;171.34.177.112;42458;52;0x00002960;1;1217146652.0;2918057596;0x00000002;4216;0
258618;1569201749.4147801;171.34.177.112;42504;52;0x00008db3;1;1217146692.0;207266551;0x00000002;4217;0
259191;1569201752.588297;175.184.165.62;60300;52;0x000018c3;1;1217130349.0;1399911615;0x00000002;4225;0
259291;1569201753.975136;175.184.165.62;33108;53;0x0000eeb7;1;1217130694.0;1018167674;0x00000002;4229;0
279132;1569201838.009756;175.184.165.62;54568;53;0x00009f93;1;1217151703.0;1313972345;0x00000002;4506;0
279137;1569201839.6847162;175.184.165.62;55406;52;0x00003ed7;1;1217152120.0;4246371752;0x00000002;4507;0
189837;1569204708.994936;110.80.154.236;47264;53;0x00005ca6;1;1217864298.0;805338828;0x00000002;2941;0
189867;1569204709.6451092;223.166.74.24;51096;55;0x0000d320;1;1217873115.0;2028378107;0x00000002;2942;0
189878;1569204709.739937;223.166.74.24;51128;55;0x0000e978;1;1217873139.0;3343756683;0x00000002;2943;0
189884;1569204709.854616;223.166.74.24;51156;55;0x00002c9e;1;1217873168.0;3912198542;0x00000002;2944;0
269583;1569205228.997593;124.90.49.38;53482;53;0x0000f165;1;3243263305.0;3394941996;0x00000002;3940;0
206476;1569208700.180279;112.80.136.95;44618;52;0x000076ab;1;3474258496.0;3443428587;0x00000002;3355;0
244380;1569209273.122406;119.96.104.131;45182;53;0x0000e785;1;1219007127.0;2501473554;0x00000002;4011;0
244467;1569209273.4261022;123.157.192.163;38772;53;0x0000880f;1;1219014027.0;611394948;0x00000002;4012;0
244866;1569209274.904072;123.157.192.163;39174;53;0x00003ba7;1;1219014408.0;1706005679;0x00000002;4027;0
244902;1569209275.048103;123.157.192.163;39264;53;0x0000c79e;1;1219014446.0;3764414640;0x00000002;4028;0
342888;1569210019.708286;223.166.75.135;44958;55;0x0000ec73;1;1219193774.0;1620674525;0x00000002;5341;0
342894;1569210019.8393092;223.166.75.135;44994;55;0x000058b8;1;1219193806.0;3798479734;0x00000002;5342;0
342902;1569210019.9656749;223.166.75.135;45032;55;0x0000a6ee;1;1219193839.0;2735131905;0x00000002;5343;0
342923;1569210020.094942;223.166.75.135;45066;55;0x00002565;1;1219193872.0;1878280565;0x00000002;5344;0
2388;1569210470.507393;36.32.3.119;47456;51;0x000090e3;1;1219309808.0;1557708512;0x00000002;121;0
2623;1569210472.281068;36.32.3.119;49576;51;0x0000437f;1;1219310283.0;1659728559;0x00000002;144;0
43936;1569210877.663863;58.248.207.155;44290;53;0x000094e9;1;1219411625.0;1805855296;0x00000002;985;0
43947;1569210877.826586;58.248.207.155;44388;53;0x0000f4ff;1;1219411667.0;2802469420;0x00000002;986;0
49753;1569210949.2723548;221.13.12.224;42034;52;0x0000433e;1;1219446653.0;2107311171;0x00000002;1137;0
49808;1569210949.479683;221.13.12.224;42150;52;0x00009cd0;1;1219446706.0;3719093090;0x00000002;1138;0
85844;1569211200.2439172;183.191.31.182;49124;55;0x00007cbf;1;1219509404.0;1776828451;0x00000002;1449;0
85851;1569211200.349175;183.191.31.182;49188;55;0x0000601f;1;1219509428.0;3640810667;0x00000002;1450;0
227876;1569212094.357451;36.32.3.80;40052;51;0x00007020;1;1219712383.0;3228443999;0x00000002;3077;0
227910;1569212094.518798;222.94.195.135;33348;55;0x0000c22a;1;1219719317.0;3902452415;0x00000002;3080;0
245793;1569212295.48875;182.88.234.39;56062;52;0x00006d51;1;1219769556.0;2908445061;0x00000002;3446;0
289307;1569212531.1000009;183.128.221.4;33742;53;0x000090e2;1;1219828448.0;1568049666;0x00000002;3997;0
289569;1569212532.550674;183.128.221.4;34302;53;0x0000855a;1;1219828816.0;681810186;0x00000002;4002;0
303594;1569212668.3559458;112.230.47.169;46708;55;0x0000bce4;1;1219862781.0;6429920;0x00000002;4180;0
303600;1569212668.4555972;112.230.47.169;47104;55;0x000053bd;1;1219862802.0;580448943;0x00000002;4181;0
343860;1569213103.2820969;121.57.225.130;33998;53;0x00002617;1;1219967982.0;1150164473;0x00000002;4995;0
413684;1569213459.5784051;112.80.136.11;51062;53;0x00002307;1;1220074229.0;1023212018;0x00000002;6114;0
413705;1569213459.749487;112.80.136.11;51176;53;0x0000fb53;1;1220074272.0;1664491635;0x00000002;6115;0
444633;1569213704.93031;123.145.35.130;42422;53;0x0000a6d9;1;1220113281.0;264164696;0x00000002;6565;0
444957;1569213733.217243;123.145.35.130;42876;52;0x0000d8fc;1;1220120351.0;2615957475;0x00000002;6585;0
2594;1569214107.929791;27.211.187.179;51880;55;0x0000223c;1;1220236322.0;4144789022;0x00000002;147;0
2616;1569214108.92855;27.211.187.179;51880;55;0x0000223d;1;1220236572.0;4144789022;0x00000002;147;0
2909;1569214111.554628;123.160.233.12;33486;53;0x00008e55;1;1220220104.0;317233821;0x00000002;151;0
4217;1569214128.545699;101.68.5.30;37290;53;0x0000df3c;1;1220219183.0;161992211;0x00000002;170;0
4226;1569214128.736143;101.68.5.30;37414;53;0x00001748;1;1220219235.0;2429421099;0x00000002;171;0
19559;1569214237.2165477;175.184.166.120;48048;53;0x00003974;1;1220246357.0;1951809812;0x00000002;278;0
19625;1569214240.074065;121.57.231.147;56798;53;0x00003f8a;1;1220255707.0;3369246801;0x00000002;281;0
27001;1569214408.0787961;117.14.112.212;52144;53;0x000022b0;1;1220294241.0;1430067145;0x00000002;458;0
28183;1569214415.352044;117.14.112.212;52534;53;0x00008577;1;1220296060.0;1672590294;0x00000002;494;0
110877;1569215030.598455;113.24.85.205;58426;53;0x0000a993;1;1220444702.0;2794072973;0x00000002;1458;0
110884;1569215030.72052;113.24.85.205;58486;53;0x00001684;1;1220444733.0;41456825;0x00000002;1459;0
156450;1569215667.428362;121.57.225.57;52980;53;0x00009fe5;1;1220609035.0;2583665646;0x00000002;2427;0
156456;1569215667.587481;182.88.77.43;56694;52;0x000048db;1;1220626227.0;2998407144;0x00000002;2428;0
160854;1569215751.8913562;220.200.159.176;54008;51;0x00008f67;1;1220626780.0;2872690235;0x00000002;2616;0
160878;1569215752.0535421;220.200.159.176;54072;51;0x0000e29b;1;1220626820.0;2987502367;0x00000002;2618;0
